Gene1,Gene2
POU3F1,VSNL1
POU3F1,ZFHX3
POU3F1,ZFPM2
POU3F1,ZIC3
POU3F1,ZSWIM6
ATF3,POU5F1
ATP5SL,POU5F1
BEND3,POU5F1
BMP2,POU5F1
CADM1,POU5F1
CBFA2T2,POU5F1
CDCA2,POU5F1
CHL1,POU5F1
CITED2,POU5F1
COQ3,POU5F1
CRBN,POU5F1
CRYZL1,POU5F1
DAXX,POU5F1
DLC1,POU5F1
DPYSL2,POU5F1
DPYSL3,POU5F1
ELF1,POU5F1
F2RL1,POU5F1
FAM20A,POU5F1
FOXA1,POU5F1
GSC,POU5F1
HIST1H2BC,POU5F1
HMGA1,POU5F1
HNF1B,POU5F1
HPN,POU5F1
ING1,POU5F1
LDB2,POU5F1
LEF1,POU5F1
LGR4,POU5F1
LUM,POU5F1
MEF2C,POU5F1
MEF2D,POU5F1
MID1,POU5F1
MTUS1,POU5F1
NAA15,POU5F1
NEDD4,POU5F1
NFIA,POU5F1
NHSL1,POU5F1
PATZ1,POU5F1
PAX6,POU5F1
POU3F1,POU5F1
POU5F1,PRDM1
POU5F1,PREPL
POU5F1,PRIC285
POU5F1,RARG
POU5F1,SALL3
POU5F1,SATB1
POU5F1,SEMA3E
POU5F1,SEMA6D
POU5F1,SFRP2
POU5F1,SMAD2
POU5F1,SMAD3
POU5F1,SORBS2
POU5F1,SRM
POU5F1,SYNE2
POU5F1,TARBP2
POU5F1,TCF4
POU5F1,TIMM8A
POU5F1,TP53INP2
POU5F1,TSPAN13
POU5F1,UNC5C
POU5F1,UPF3B
POU5F1,VSNL1
POU5F1,ZFHX3
POU5F1,ZFPM2
POU5F1,ZIC3
POU5F1,ZSWIM6
ACAA1,PPARA
ACOX2,PPARA
ACOX3,PPARA
ACSL5,PPARA
APOA1,PPARA
APOA2,PPARA
CCND1,PPARA
CHD9,PPARA
CITED2,PPARA
DUT,PPARA
FABP1,PPARA
FGB,PPARA
GATA3,PPARA
GOT1,PPARA
HMGCS2,PPARA
MAPK1,PPARA
MECR,PPARA
MYC,PPARA
PLTP,PPARA
PPARA,PRIC285
PPARA,RXRG
PPARA,SCD5
PPARA,TGFB1
PRDM1,TLE1
PRDM1,TLE2
PREB,TGFBR1
PSIP1,SRSF1
CCNA2,PTMA
CCNB1,PTMA
CDK1,PTMA
CDK4,PTMA
KPNA2,PTMA
PCNA,PTMA
PTMA,STAT3
ANAPC4,PTTG1
ANAPC7,PTTG1
CDC20,PTTG1
CDC23,PTTG1
PTTG1,XRCC6
PURA,YBX1
BLM,RAD51
CHEK1,RAD51
FANCD2,RAD51
RAD51,RAD51AP1
RAD51,RAD51C
RAD51,RAD54B
RAD51,RAD54L
RAD51,TP53
RAD51,VIM
CDC23,RAD54B
FEZ1,RAI14
CCND1,RARG
CRABP2,RARG
CYP26A1,RARG
FGFR1,RARG
KHSRP,RARG
KLF5,RARG
MAPK1,RARG
MIF,RARG
PNRC1,RARG
RARG,RXRG
RARG,SERPINF1
RARG,SMAD3
BRMS1,RBBP4
RBBP4,RBBP7
RBBP4,XRCC6
APPL2,RBBP7
BRMS1,RBBP7
RBM14,TARBP2
RBM14,XRCC5
ALG6,REL
ANKRD1,REL
APBB2,REL
AXL,REL
CREB1,REL
DCLK1,REL
DEDD,REL
DRAP1,REL
EFTUD2,REL
EGFR,REL
EZH2,REL
FOXK1,REL
FOXO1,REL
IFRD2,REL
IGF1R,REL
JARID2,REL
JUN,REL
NFAT5,REL
NFATC1,REL
NFKBIZ,REL
NREP,REL
PDE4D,REL
PHLDA1,REL
PHLDB2,REL
PIK3R5,REL
POLR2H,REL
PPARA,REL
PTMA,REL
RARG,REL
REL,SLC38A1
REL,SMAD3
REL,SMARCD1
REL,SOX5
REL,SPIB
REL,SPRED2
REL,TMEM48
REL,TP53
REL,UCK2
REL,VCAN
REL,WNT5A
REL,WWTR1
REL,ZBTB10
ACAD8,REST
AGPAT5,REST
ANKRD6,REST
ANKZF1,REST
APBB1,REST
ARID3B,REST
ARRB1,REST
BBIP1,REST
BBS7,REST
BEX2,REST
BRMS1,REST
C3orf14,REST
CALB1,REST
CD320,REST
CHTF18,REST
CIDEB,REST
CITED2,REST
CLDN4,REST
CLU,REST
CNBP,REST
COL4A6,REST
COL5A2,REST
CYP2S1,REST
DDIT4,REST
DGAT1,REST
DNAJC11,REST
DNMT3A,REST
DPH2,REST
DSCAM,REST
DSCC1,REST
ECSIT,REST
EFNA1,REST
ELAVL2,REST
ELOVL2,REST
EPAS1,REST
EWSR1,REST
EXOSC3,REST
FAM83D,REST
GAD1,REST
GATAD2A,REST
GCNT2,REST
GPR108,REST
HCFC1,REST
HDAC6,REST
HDAC9,REST
HNRNPUL1,REST
HSD17B7,REST
IRF9,REST
KIAA1467,REST
LECT1,REST
LGR5,REST
MAD2L1,REST
MAD2L1BP,REST
MAFG,REST
MAN1A1,REST
MAP7,REST
MAPKAPK3,REST
METTL5,REST
MLH1,REST
MORN2,REST
MRS2,REST
MST1,REST
NDUFAF5,REST
NNT,REST
NOB1,REST
NPPB,REST
NPRL2,REST
NRIP1,REST
NUDT15,REST
PCDH17,REST
PCIF1,REST
PDE4D,REST
PMAIP1,REST
POLR3E,REST
POU2F1,REST
RARG,REST
REST,RRM2
REST,RSU1
REST,SATB2
REST,SEPHS1
REST,SF1
REST,SKA3
REST,SLC2A1
REST,SLC36A4
REST,SLC39A5
REST,SLC5A6
REST,SNX16
REST,SOX11
REST,STT3B
REST,TAOK3
REST,TGIF1
REST,THYN1
REST,TKT
REST,TMEM131
REST,TRIB1
REST,TRIM27
REST,TRIM35
REST,TSN
REST,UROD
REST,UTP18
REST,VIL1
REST,VTN
REST,WDR67
REST,WDR74
REST,ZIC2
REST,ZNF74
REST,ZNHIT3
CCND1,RFC1
CDK4,RFC1
PCNA,RFC1
RFC1,RFC2
RFC1,RFC3
RFX5,RFXANK
FAM46A,RNF14
RNF19A,UBE2L6
PHC1,RNF2
RNF4,TRPS1
RNPS1,SART3
RNPS1,SRSF6
NME1,RORB
PNRC1,RORB
AAMP,RREB1
ACADVL,RREB1
AEBP1,RREB1
AES,RREB1
APC,RREB1
B4GALT3,RREB1
BBIP1,RREB1
BCL11A,RREB1
BCOR,RREB1
BRMS1,RREB1
CAPN12,RREB1
CAPRIN1,RREB1
CDCA3,RREB1
CDK6,RREB1
CHD8,RREB1
DCAF5,RREB1
DDIT3,RREB1
DGAT1,RREB1
DMKN,RREB1
DNMT3B,RREB1
EPHB2,RREB1
ERBB2IP,RREB1
FAM117B,RREB1
FARSA,RREB1
FBXO36,RREB1
G6PC3,RREB1
H1F0,RREB1
HAPLN1,RREB1
HNRNPUL1,RREB1
IFRD2,RREB1
KNTC1,RREB1
LRRN1,RREB1
MAZ,RREB1
MLLT6,RREB1
MSX1,RREB1
NFIB,RREB1
NR3C1,RREB1
NREP,RREB1
OAZ2,RREB1
PBX1,RREB1
PBXIP1,RREB1
RREB1,SATB2
RREB1,SIRT2
RREB1,SLC39A8
RREB1,SLITRK2
RREB1,SOX11
RREB1,SP4
RREB1,SPAG9
RREB1,STK3
RREB1,SUPT16H
RREB1,SYNC
RREB1,SYT1
RREB1,TIPARP
RREB1,TRERF1
RREB1,TRIM27
RREB1,UBL3
RREB1,VEZF1
RREB1,ZEB1
RREB1,ZIC2
RREB1,ZNF581
CCND1,RUNX1
CDK6,RUNX1
RUNX1T1,TAF9B
RUNX1T1,TCF3
RUNX1T1,TCF4
RUNX1T1,WBP11
RUNX1T1,ZBTB16
RUNX1,TLE1
RUNX1,TLE2
RUNX1,WWTR1
ACTL6A,RUVBL1
DKC1,RUVBL1
PLG,RUVBL1
RUVBL1,RUVBL2
RUVBL1,TCF7L1
DPCD,RUVBL2
ACAA1,RXRG
ACOX2,RXRG
ACOX3,RXRG
ACSL5,RXRG
APOA1,RXRG
APOA2,RXRG
APOC3,RXRG
FABP1,RXRG
HMGCS2,RXRG
PCK2,RXRG
PLTP,RXRG
RXRG,SCD5
RXRG,SRF
RXRG,THRB
POLE2,SAP18
SAP18,TADA3
SATB1,SMARCA5
SERTAD2,TFDP1
SERTAD2,TRIM28
RPA2,SERTAD3
PHC1,SFMBT1
EXOSC5,SFPQ
HN1,SFPQ
SFPQ,SMAD5
CDC14B,SIRT2
HDAC6,SIRT2
SIRT2,TUBA4A
SIX6,TLE1
C12orf10,SKIL
COL4A2,SKIL
FN1,SKIL
GOLGB1,SKIL
MORC4,SKIL
SKIL,SMAD2
SKIL,SMAD3
SKIL,SVEP1
SKIL,TDP2
SKIL,TTF2
SKIL,XRCC6
SKIL,ZBTB3
SLA2,ZAP70
ARFGAP3,SMAD2
ARL4D,SMAD2
CDK4,SMAD2
CUL1,SMAD2
DCAF6,SMAD2
ERBB2IP,SMAD2
FBN2,SMAD2
LITAF,SMAD2
MAPK1,SMAD2
NEDD9,SMAD2
PAK1,SMAD2
PEX19,SMAD2
PITX2,SMAD2
RAB34,SMAD2
SMAD2,SMAD3
SMAD2,SMAD6
SMAD2,ST5
SMAD2,TBC1D1
SMAD2,TFDP1
SMAD2,TGFB1
SMAD2,TGFBR1
SMAD2,TGIF1
SMAD2,TNC
SMAD2,TNNT1
SMAD2,TP53
SMAD2,ZEB1
SMAD2,ZEB2
SMAD2,ZFYVE16
SMAD2,ZNF8
AKR1B1,SMAD3
ANKRD1,SMAD3
APOB,SMAD3
CCL2,SMAD3
CDK4,SMAD3
COL3A1,SMAD3
CUL1,SMAD3
ERBB2IP,SMAD3
LAMC1,SMAD3
MAPK1,SMAD3
MYO5B,SMAD3
NEDD9,SMAD3
PITX2,SMAD3
RRAS2,SMAD3
SMAD3,SMAD6
SMAD3,SVEP1
SMAD3,TFDP1
SMAD3,TFE3
SMAD3,TGFBR1
SMAD3,TGIF2
SMAD3,VIM
SMAD3,WEE1
SMAD3,XRCC6
SMAD3,YBX1
SMAD3,ZBTB16
SMAD3,ZDHHC4
SMAD3,ZEB1
SMAD3,ZEB2
SMAD3,ZFYVE16
SMAD3,ZNF8
SMAD3,ZNF83
BMPR1A,SMAD5
ID1,SMAD5
ID2,SMAD5
ID3,SMAD5
MAPK1,SMAD5
PTPN12,SMAD5
SMAD5,SMAD6
SMAD5,SOX5
SMAD5,SOX7
SMAD5,SUV39H2
SMAD5,WWP1
SMAD5,ZEB2
SMAD5,ZNF8
CDK6,SMAD6
SMAD6,TGFBR1
ACTL6A,SMARCA4
ARID2,SMARCA4
FANCA,SMARCA4
MPHOSPH6,SMARCA4
MPP6,SMARCA4
SMARCA4,SMARCC1
SMARCA4,SMARCE1
SMARCA4,SS18
SMARCA4,STAT2
SMARCA4,TMF1
SMARCA4,TP53
DNMT3B,SMARCA5
FANCA,SMARCC1
SMARCC1,SMARCD3
CALCOCO2,SMARCD1
FEZ1,SMARCD1
SMARCD1,TP53
SMARCD2,XRN1
FANCA,SMARCD3
ARID2,SMARCE1
BRMS1,SMARCE1
SMARCE1,SRC
FGFR1,SNAI1
SNAI1,TGFBR1
MAPK1,SNAI2
SNAPC1,SNAPC3
SNAPC1,SNAPC4
GEMIN4,SNRPB
GEMIN6,SNRPB
GEMIN7,SNRPB
PRMT5,SNRPB
SNRPB,SNRPD1
GEMIN2,SNRPD1
GEMIN4,SNRPD1
PRMT5,SNRPD1
CCND1,SOS2
MYC,SOS2
SOS2,SPRED2
SOS2,SPRY2
SOX17,TCF7L1
CASP8AP2,SP100
CDKN1A,SP4
ACADVL,SRF
ACOT7,SRF
ACTC1,SRF
AFF1,SRF
AHSA2,SRF
ANXA3,SRF
APOA2,SRF
ASL,SRF
ATF3,SRF
BLMH,SRF
BMP4,SRF
BZW2,SRF
C2orf69,SRF
CADM1,SRF
CAPN2,SRF
CAPRIN1,SRF
CBX3,SRF
CCDC126,SRF
CCDC82,SRF
CCL2,SRF
CDKN1A,SRF
CHD8,SRF
CHEK1,SRF
CLDN10,SRF
CLDN4,SRF
CNN2,SRF
CREG1,SRF
CTNNB1,SRF
DDAH1,SRF
DSCR3,SRF
EGR1,SRF
EHMT2,SRF
ELL2,SRF
EPB41L2,SRF
EXOSC9,SRF
FAM208A,SRF
FEN1,SRF
FOSB,SRF
FOSL2,SRF
FOXN3,SRF
FOXP1,SRF
FST,SRF
GCNT1,SRF
GEMIN4,SRF
GLIPR2,SRF
GPC3,SRF
H1F0,SRF
HIST1H1B,SRF
HK1,SRF
HS3ST3A1,SRF
HSD17B7,SRF
IL32,SRF
ISG15,SRF
ITIH4,SRF
JUND,SRF
KIF16B,SRF
KLF7,SRF
LEF1,SRF
MAP7,SRF
MATR3,SRF
MEIS1,SRF
MID1,SRF
MLLT6,SRF
MRPL16,SRF
MRRF,SRF
MSX1,SRF
MUSTN1,SRF
NEIL2,SRF
NFATC1,SRF
NNAT,SRF
NR2F2,SRF
NR2F6,SRF
NRP2,SRF
PAPOLA,SRF
PARN,SRF
PAX6,SRF
PBX1,SRF
PDCD11,SRF
PDE4D,SRF
PDGFA,SRF
PJA2,SRF
PLXNA2,SRF
PPP1R16A,SRF
PRDM1,SRF
PRIM2,SRF
PURA,SRF
RAB31,SRF
RABGAP1L,SRF
RBM14,SRF
REV3L,SRF
RHOBTB3,SRF
RND3,SRF
RNF19A,SRF
RORB,SRF
RSU1,SRF
SATB1,SRF
SLC25A4,SRF
SLC39A5,SRF
SMAD6,SRF
SMYD2,SRF
SRC,SRF
SRF,SSRP1
SRF,ST5
SRF,STX12
SRF,SURF2
SRF,SVIL
SRF,TADA3
SRF,TAF5
SRF,TCF3
SRF,TCF4
SRF,TLE3
SRF,TMOD1
SRF,TRDN
SRF,TTC39C
SRF,TUBB6
SRF,UTRN
SRF,VIL1
SRF,WNT5A
SRF,WWTR1
SRF,ZEB1
SRF,ZEB2
SRF,ZFP36
SRF,ZIC3
SRF,ZNF238
SRF,ZNF644
SRF,ZNF93
SRF,ZSWIM6
GEMIN2,SRSF1
NXF1,SRSF1
SRSF1,TCERG1
SRSF1,U2AF1
GEMIN2,SRSF2
SRSF2,U2AF1
SRSF2,ZRANB2
GEMIN2,SRSF3
NXF1,SRSF3
ACADVL,STAT2
AEBP1,STAT2
AMBP,STAT2
ANAPC4,STAT2
APBB1,STAT2
ARID4B,STAT2
ASPH,STAT2
BBIP1,STAT2
BCLAF1,STAT2
BCOR,STAT2
BET1,STAT2
C3orf14,STAT2
CCDC6,STAT2
CCND1,STAT2
CD37,STAT2
CIDEB,STAT2
CXCR4,STAT2
DBNDD2,STAT2
DCLRE1C,STAT2
DEDD,STAT2
EGR1,STAT2
EHMT2,STAT2
ELMO1,STAT2
ESCO2,STAT2
ETV3,STAT2
ETV5,STAT2
F3,STAT2
FASTKD3,STAT2
FBXO36,STAT2
FGA,STAT2
FOXP1,STAT2
FUT8,STAT2
HOOK2,STAT2
HOXB3,STAT2
HOXB4,STAT2
HOXB7,STAT2
ID3,STAT2
IFT80,STAT2
ITIH4,STAT2
JUN,STAT2
KIAA0586,STAT2
KLF5,STAT2
LTBP1,STAT2
MAN1A1,STAT2
MAPKAPK3,STAT2
MEIS1,STAT2
MID1,STAT2
MRPL10,STAT2
MTUS1,STAT2
MYC,STAT2
NEDD9,STAT2
NFATC3,STAT2
NOP2,STAT2
NR3C1,STAT2
ORC4,STAT2
PDE4D,STAT2
PIK3R5,STAT2
POLA1,STAT2
POLD3,STAT2
POLR1A,STAT2
PPP2R1B,STAT2
PRDM1,STAT2
PRICKLE1,STAT2
RARG,STAT2
RBM47,STAT2
RFX5,STAT2
RXRG,STAT2
SATB1,STAT2
SEMA6D,STAT2
SERTAD3,STAT2
SIAE,STAT2
SMG6,STAT2
SSBP2,STAT2
STAT2,TCF4
STAT2,TFAP2C
STAT2,TFDP2
STAT2,THAP4
STAT2,TMEM60
STAT2,UNC5C
STAT2,UTRN
STAT2,VCAN
STAT2,VRK1
STAT2,WNT5A
STAT2,ZBTB3
STAT2,ZFHX3
AEBP1,STAT3
AMBP,STAT3
APBB1,STAT3
ARID4B,STAT3
ASPH,STAT3
ASXL1,STAT3
BCLAF1,STAT3
BET1,STAT3
BTF3,STAT3
C3orf14,STAT3
CBFA2T2,STAT3
CXCR4,STAT3
DCLRE1C,STAT3
DPF2,STAT3
DPY19L1,STAT3
E2F3,STAT3
EGR1,STAT3
EHMT2,STAT3
ELMO1,STAT3
ELP2,STAT3
EOMES,STAT3
ERBB2IP,STAT3
ESCO2,STAT3
ETV3,STAT3
ETV4,STAT3
ETV5,STAT3
F2RL1,STAT3
FER,STAT3
FGA,STAT3
FOXP1,STAT3
GATA3,STAT3
HOOK2,STAT3
HOXB3,STAT3
HOXB4,STAT3
HOXB7,STAT3
ID3,STAT3
IFT80,STAT3
IGF1R,STAT3
IL13RA1,STAT3
IL6ST,STAT3
ITIH4,STAT3
KLF5,STAT3
LCMT1,STAT3
MAK16,STAT3
MAN1A1,STAT3
MAPK1,STAT3
MAPKAPK3,STAT3
MID1,STAT3
MRPL10,STAT3
NAV2,STAT3
NFIB,STAT3
NR1H3,STAT3
NR2F2,STAT3
NUDCD1,STAT3
ORC4,STAT3
OTX2,STAT3
OXTR,STAT3
PDE4D,STAT3
PDGFRA,STAT3
PIK3R5,STAT3
PIM2,STAT3
POLA1,STAT3
POLD3,STAT3
POLR1A,STAT3
POLR2A,STAT3
PREPL,STAT3
PRICKLE1,STAT3
PROM1,STAT3
RARG,STAT3
RNPS1,STAT3
RPA2,STAT3
SAT1,STAT3
SATB1,STAT3
SATB2,STAT3
SERTAD3,STAT3
SPRED2,STAT3
SRC,STAT3
STAT3,STMN1
STAT3,SYT1
STAT3,TCF4
STAT3,TFAP2C
STAT3,TGIF1
STAT3,THAP4
STAT3,TIMP3
STAT3,TMEM60
STAT3,TRIB1
STAT3,UBL7
STAT3,UBTF
STAT3,VCAN
STAT3,VRK1
STAT3,WNT5A
STAT3,XPO5
STAT3,XRCC5
STAT3,ZBTB3
STAT3,ZIC3
PCNA,SUB1
EIF3J,TADA3
MAGEH1,TADA3
TADA3,TP53
TAF11,TAF5
TAF11,TAF6
TAF11,TAF7
TAF1A,TAF1B
TAF1A,TP53
RRN3,TAF1B
TAF1B,TP53
TAF5,TAF6
TAF5,TAF7
TAF6,TAF7
SETD7,TAF7
TAF9B,TP53
TARDBP,ZHX1
CUL2,TCEB1
TCEB1,TCEB2
TCEB1,VHL
TCEB2,TCEB3
TCEB2,VHL
DNAJB9,TCERG1
SF3A3,TCERG1
ACADVL,TCF3
ADSL,TCF3
AMHR2,TCF3
ANKMY2,TCF3
ANKZF1,TCF3
APBB1,TCF3
APC,TCF3
APEH,TCF3
ARL6IP6,TCF3
ASF1A,TCF3
ATP2C1,TCF3
C20orf112,TCF3
CAPG,TCF3
CDK2AP1,TCF3
CEP85L,TCF3
CHN1,TCF3
CIRH1A,TCF3
CMPK1,TCF3
CXCR7,TCF3
DDIT3,TCF3
DNMT3A,TCF3
DPCD,TCF3
DPEP1,TCF3
DPYSL2,TCF3
DRAP1,TCF3
DSCAM,TCF3
DUSP10,TCF3
ELAVL2,TCF3
ELMO1,TCF3
EOMES,TCF3
EPAS1,TCF3
EPHA2,TCF3
ESRRG,TCF3
ETS1,TCF3
ETV4,TCF3
EYA3,TCF3
FGF17,TCF3
FOXP1,TCF3
FZD6,TCF3
GPC4,TCF3
GPM6B,TCF3
HNF4A,TCF3
ICT1,TCF3
ITGA6,TCF3
KHSRP,TCF3
KLHL28,TCF3
LAPTM4B,TCF3
LMO2,TCF3
MAPK1,TCF3
MAPKAPK3,TCF3
MECOM,TCF3
MEF2C,TCF3
MLLT6,TCF3
MXI1,TCF3
NAA15,TCF3
NEDD9,TCF3
NFATC3,TCF3
NFIA,TCF3
NUDT1,TCF3
NUMB,TCF3
NUP93,TCF3
PIM2,TCF3
PITX2,TCF3
PLCB1,TCF3
PMP22,TCF3
POLR1D,TCF3
POU2F2,TCF3
PPARA,TCF3
PPARGC1B,TCF3
PPFIBP2,TCF3
PPT1,TCF3
PPT2,TCF3
PRMT6,TCF3
PROSER1,TCF3
PRSS23,TCF3
PSMD9,TCF3
PURA,TCF3
RBMS3,TCF3
RNF19A,TCF3
SEMA6D,TCF3
SHISA2,TCF3
SMAD5,TCF3
SORT1,TCF3
SSBP3,TCF3
SVEP1,TCF3
TCF3,TFDP2
TCF3,TGFBR1
TCF3,TGIF1
TCF3,TJP2
TCF3,TLE3
TCF3,TP53INP2
TCF3,TPD52L1
TCF3,TWIST1
TCF3,UTP15
TCF3,ZBTB16
TCF3,ZFP36L2
TCF3,ZNF238
TCF3,ZRANB2
ATP11C,TCF4
ATP2C1,TCF4
CDK6,TCF4
CEP85L,TCF4
CIRH1A,TCF4
DDIT3,TCF4
DUSP10,TCF4
EARS2,TCF4
EGF,TCF4
ELMO1,TCF4
EOMES,TCF4
EYA3,TCF4
FZD6,TCF4
GAL,TCF4
GNRH2,TCF4
GSC,TCF4
HARS,TCF4
HECW2,TCF4
HMGA1,TCF4
HOMER1,TCF4
ICT1,TCF4
IPO4,TCF4
KHSRP,TCF4
LRRC16A,TCF4
LTBP1,TCF4
MAP7,TCF4
MYO10,TCF4
NAA15,TCF4
NHLH2,TCF4
PHF17,TCF4
PLCB1,TCF4
PPT2,TCF4
RNF19A,TCF4
RNF4,TCF4
SH3PXD2A,TCF4
SMAD3,TCF4
SMAD5,TCF4
TCF4,TP53INP2
TCF4,XRCC5
TCF4,XRCC6
BIRC5,TCF7L1
CCND1,TCF7L1
FOSL1,TCF7L1
JUN,TCF7L1
MITF,TCF7L1
PCNA,TCOF1
TCOF1,UBTF
TEAD4,WWTR1
AADAT,TFAP2A
AAMP,TFAP2A
ABT1,TFAP2A
ACADVL,TFAP2A
ACAT2,TFAP2A
ACBD6,TFAP2A
ACTC1,TFAP2A
ACY1,TFAP2A
ADAM9,TFAP2A
ADSS,TFAP2A
AFF1,TFAP2A
AGPAT2,TFAP2A
AHNAK,TFAP2A
AHSA2,TFAP2A
AKAP1,TFAP2A
ALDH9A1,TFAP2A
ALG6,TFAP2A
ALS2CR8,TFAP2A
AMIGO2,TFAP2A
AMN1,TFAP2A
ANKMY2,TFAP2A
ANKRD1,TFAP2A
ANLN,TFAP2A
APEH,TFAP2A
APEX1,TFAP2A
APOA2,TFAP2A
APPL2,TFAP2A
ARID3A,TFAP2A
ARID5B,TFAP2A
ARL4A,TFAP2A
ASB9,TFAP2A
ASCC3,TFAP2A
ASNS,TFAP2A
ASPH,TFAP2A
ASS1,TFAP2A
ATF3,TFAP2A
ATG3,TFAP2A
ATG5,TFAP2A
ATIC,TFAP2A
ATP1B3,TFAP2A
BAG3,TFAP2A
BAMBI,TFAP2A
BBS4,TFAP2A
BCAT2,TFAP2A
BCKDK,TFAP2A
BEND3,TFAP2A
BHLHE40,TFAP2A
BLMH,TFAP2A
BPHL,TFAP2A
BTG1,TFAP2A
C12orf10,TFAP2A
C12orf23,TFAP2A
C20orf112,TFAP2A
C3,TFAP2A
C5orf42,TFAP2A
C6orf203,TFAP2A
C9orf72,TFAP2A
CAD,TFAP2A
CAPG,TFAP2A
CASD1,TFAP2A
CBFA2T2,TFAP2A
CCDC169,TFAP2A
CCDC50,TFAP2A
CCDC82,TFAP2A
CCNB2,TFAP2A
CCND1,TFAP2A
CD320,TFAP2A
CDC20,TFAP2A
CDC25C,TFAP2A
CDC7,TFAP2A
CDCA5,TFAP2A
CDCA7,TFAP2A
CDCA7L,TFAP2A
CDK2AP1,TFAP2A
CDK6,TFAP2A
CDX2,TFAP2A
CENPN,TFAP2A
CEP112,TFAP2A
CEP290,TFAP2A
CHEK2,TFAP2A
CIRH1A,TFAP2A
CKS2,TFAP2A
CLCN4,TFAP2A
CLDN4,TFAP2A
CLU,TFAP2A
CMC2,TFAP2A
COBLL1,TFAP2A
COL5A1,TFAP2A
COPS3,TFAP2A
CREB3L4,TFAP2A
CRYZL1,TFAP2A
CSPP1,TFAP2A
CTBP1,TFAP2A
CYP1B1,TFAP2A
DCAF6,TFAP2A
DDAH1,TFAP2A
DDB2,TFAP2A
DDHD2,TFAP2A
DDIT4,TFAP2A
DDX20,TFAP2A
DDX5,TFAP2A
DDX54,TFAP2A
DDX55,TFAP2A
DECR1,TFAP2A
DEDD2,TFAP2A
DENND1A,TFAP2A
DEPDC1B,TFAP2A
DGAT1,TFAP2A
DHCR7,TFAP2A
DNAJB9,TFAP2A
DNAJC16,TFAP2A
DNMT1,TFAP2A
DNMT3B,TFAP2A
DPH5,TFAP2A
DPY19L1,TFAP2A
DPYSL2,TFAP2A
DRAM2,TFAP2A
DRAP1,TFAP2A
DSCR3,TFAP2A
DSN1,TFAP2A
DUSP10,TFAP2A
DUSP4,TFAP2A
DUT,TFAP2A
DYNLT3,TFAP2A
ECD,TFAP2A
EED,TFAP2A
EFNA1,TFAP2A
EGR1,TFAP2A
EHMT1,TFAP2A
ELP2,TFAP2A
ENO1,TFAP2A
EOMES,TFAP2A
EPB41L2,TFAP2A
EPHA2,TFAP2A
EPHB2,TFAP2A
ESPL1,TFAP2A
ESYT1,TFAP2A
ETV5,TFAP2A
EXOSC1,TFAP2A
EXOSC5,TFAP2A
F2RL1,TFAP2A
F3,TFAP2A
FAM115A,TFAP2A
FAM117B,TFAP2A
FAM120AOS,TFAP2A
FAM208A,TFAP2A
FAM46A,TFAP2A
FAM83D,TFAP2A
FANCA,TFAP2A
FARSA,TFAP2A
FASTKD3,TFAP2A
FBXO22,TFAP2A
FBXO36,TFAP2A
FIG4,TFAP2A
FLI1,TFAP2A
FNDC3B,TFAP2A
FOSL1,TFAP2A
FOSL2,TFAP2A
FOXH1,TFAP2A
FOXN2,TFAP2A
FOXN3,TFAP2A
FOXO1,TFAP2A
FTSJ1,TFAP2A
FUCA1,TFAP2A
FUT8,TFAP2A
FZD5,TFAP2A
GAL,TFAP2A
GALC,TFAP2A
GALM,TFAP2A
GALNT11,TFAP2A
GATA2,TFAP2A
GATA6,TFAP2A
GATAD2A,TFAP2A
GCHFR,TFAP2A
GEMIN8,TFAP2A
GLI1,TFAP2A
GLUD1,TFAP2A
GNPNAT1,TFAP2A
GPC3,TFAP2A
GPN3,TFAP2A
GPRC5C,TFAP2A
GPSM2,TFAP2A
GTF3C4,TFAP2A
GXYLT1,TFAP2A
GYG1,TFAP2A
H1F0,TFAP2A
HCFC1,TFAP2A
HDGF,TFAP2A
HELZ,TFAP2A
HEXB,TFAP2A
HK1,TFAP2A
HMGA1,TFAP2A
HMGCS2,TFAP2A
HMGN2,TFAP2A
HNRNPH2,TFAP2A
HOOK2,TFAP2A
HPRT1,TFAP2A
HSD17B2,TFAP2A
IAH1,TFAP2A
ID1,TFAP2A
IFNGR1,TFAP2A
IGF1R,TFAP2A
IGF2BP3,TFAP2A
IGSF3,TFAP2A
INO80D,TFAP2A
IRF1,TFAP2A
ISCA1,TFAP2A
ISG15,TFAP2A
ITIH4,TFAP2A
ITPR2,TFAP2A
JAG1,TFAP2A
JARID2,TFAP2A
JUND,TFAP2A
KAL1,TFAP2A
KAT7,TFAP2A
KDM6A,TFAP2A
KEAP1,TFAP2A
KHSRP,TFAP2A
KIAA0494,TFAP2A
KIAA0947,TFAP2A
KIF21A,TFAP2A
KIF22,TFAP2A
KLF3,TFAP2A
LAMB1,TFAP2A
LAMB2,TFAP2A
LAMC1,TFAP2A
LGR4,TFAP2A
LHX1,TFAP2A
LIFR,TFAP2A
LIMD1,TFAP2A
MAFG,TFAP2A
MAGI3,TFAP2A
MANEA,TFAP2A
MATR3,TFAP2A
MAZ,TFAP2A
MBTD1,TFAP2A
MCCC1,TFAP2A
MCM2,TFAP2A
MCM3,TFAP2A
MCRS1,TFAP2A
MDK,TFAP2A
MED16,TFAP2A
MEF2D,TFAP2A
MEIS2,TFAP2A
MEST,TFAP2A
METTL21A,TFAP2A
METTL8,TFAP2A
